Unnamed: 0,leftEar_x,leftEar_y,leftEar_p,leftShoulder_x,leftShoulder_y,leftShoulder_p,neck_x,neck_y,neck_p,nose_x,nose_y,nose_p,rightEar_x,rightEar_y,rightEar_p,rightShoulder_x,rightShoulder_y,rightShoulder_p,spineLower_x,spineLower_y,spineLower_p,spineMid_x,spineMid_y,spineMid_p,spineUpper_x,spineUpper_y,spineUpper_p,tailBase_x,tailBase_y,tailBase_p,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75,kin_spine_x,kin_spine_y,kin_speed_px_s,kin_head_angle_deg,kin_turning_rate_deg,kin_move_turn_angle_deg,kin_nose_x,kin_nose_y,kin_spine_lower_x,kin_spine_lower_y,kin_left_shoulder_x,kin_left_shoulder_y,kin_right_shoulder_x,kin_right_shoulder_y,kin_tailbase_x,kin_tailbase_y,kin_head_spine_angle_deg
209,391.32376,184.53023,0.94234884,425.79517,151.83878,0.9091393,401.47275,141.26657,0.92899513,417.3347,137.2934,0.89224684,425.44272,118.21222,0.79803807,442.83673,134.33884,1.0,407.82236,112.40989,0.7952883,457.73267,91.0145,0.93946815,508.95944,100.86877,0.96223354,676.64374,110.11671,0.9153295,0.22037572,0.027881877,0.060192455,0.024473999,0.017466748,0.025006196,0.0042769774,0.023860598,0.0068313344,0.00087994646,0.41124588,0.04112459,0.00087994646,0.22037572,0.022659093607217,0.0453181872144341,0.0100272358744405,0.0501361793722026,0.0085007980718122,0.0510047884308733,0.0075373376603238,0.0527613636222668,0.0049534829061788,0.0743022435926832,9.083088,0.9083088,0,0,0,425.44272,118.21222,31.87948904014851,120.43242601109888,7.817961998065627,8.32124068559491,391.32376,184.53023,508.95944,100.86877,442.83673,134.33884,407.82236,112.40989,676.64374,110.11671,51.04375950608959
210,383.14154,173.32631,0.9466675,424.97357,151.3724,0.87077534,403.54742,134.85483,0.94203395,417.94772,134.79285,0.91385746,429.06433,118.09246,0.7357266,444.04507,133.49371,1.0,408.40732,111.01204,0.76794195,459.21338,91.36099,0.9276905,508.95944,100.87105,0.9634276,676.6643,110.11766,0.91457826,0.462453,0.031491052,0.22463486,0.085819975,0.120786406,0.049152,0.050510332,0.0506904,7.603963e-05,0.00068636483,1.0763005,0.10763005,7.603963e-05,0.462453,0.0743773207068443,0.1487546414136886,0.0313893239712342,0.1569466198561713,0.0262943718407768,0.1577662310446612,0.0226621200147617,0.1586348401033319,0.0119862940201225,0.179794410301838,8.982699,0.89826995,0,0,1,429.06433,118.09246,34.16008639132078,135.84656281900095,15.414136807902068,13.060413508704633,383.14154,173.32631,508.95944,100.87105,444.04507,133.49371,408.40732,111.01204,676.6643,110.11766,38.095015957201326
211,376.6112,162.67574,0.97698116,421.65573,149.09216,0.945126,405.08136,129.86174,0.9220617,418.52716,133.12686,0.90223384,429.92862,117.5938,0.7933568,444.04507,133.25652,1.0,411.31818,106.57689,0.7845826,460.09302,91.40288,0.91359985,508.95944,101.39633,0.97274137,676.91785,110.23642,0.90462595,0.41643992,0.13419543,0.17411326,0.05879582,0.03326081,0.007906596,0.1768353,0.02935451,0.01750946,0.009332518,1.0577435,0.10577436,0.007906596,0.41643992,0.1067022047936916,0.2134044095873832,0.0524441880173981,0.2622209400869906,0.0437868296285159,0.2627209777710959,0.0376486555656551,0.2635405889595859,0.0189416083390824,0.2841241250862367,9.11531,0.911531,0,0,0,429.92862,117.5938,35.0409396457683,147.74260598322718,11.896043164226228,28.089349894791447,376.6112,162.67574,508.95944,101.39633,444.04507,133.25652,411.31818,106.57689,676.91785,110.23642,28.633362441481317
212,371.58408,154.82736,1.0,419.34048,147.25288,0.991628,405.86115,125.80273,0.93882203,418.5395,131.82898,0.8870044,430.22046,116.680824,0.7960039,444.19217,132.96162,1.0,414.16714,104.40996,0.77024305,461.80164,91.40288,0.8706958,509.6569,102.00442,0.9553941,677.0002,110.29958,0.9093144,0.31067848,0.098563656,0.1377746,0.043264687,0.031949636,0.010984725,0.119313836,0.05695394,0.030843742,0.0034591178,0.8437864,0.084378645,0.0034591178,0.31067848,0.0950765013694763,0.1901530027389526,0.068620248325169,0.3431012416258454,0.0577665974851697,0.3465995849110186,0.0495856603707319,0.3470996225951239,0.0244058197247795,0.3660872958716936,9.119105,0.91191053,0,0,0,430.22046,116.680824,37.61298972176483,155.9560319540788,8.213425970851631,42.2900497978889,371.58408,154.82736,509.6569,102.00442,444.19217,132.96162,414.16714,104.40996,677.0002,110.29958,22.578722276809454
213,370.7845,149.52296,1.0,418.97156,144.74219,0.94558287,405.91666,123.06465,0.9631796,418.5395,129.51112,0.8718324,430.23288,115.88667,0.78716797,444.2516,131.78273,1.0,416.404,103.12129,0.65001637,462.61597,91.36099,0.8690693,509.95087,102.253525,0.9175936,677.15515,111.316826,0.9001108,0.17881082,0.084588565,0.09128793,0.07726186,0.026474947,0.03934635,0.08605001,0.02718025,0.012844206,0.034299295,0.6581443,0.06581443,0.012844206,0.17881082,0.0750965364277362,0.1501930728554725,0.0809444144368171,0.4047220721840858,0.0681526116095483,0.40891566965729,0.058916287563209,0.4124140129424631,0.0284512250878227,0.4267683763173409,8.904553,0.89045537,0,0,1,430.23288,115.88667,27.853622359042664,159.4473475916518,3.4913156375729955,16.83133432487004,370.7845,149.52296,509.95087,102.253525,444.2516,131.78273,416.404,103.12129,677.15515,111.316826,19.79679273276773
214,370.54333,146.45897,1.0,418.97156,143.63924,0.9001125,406.41907,120.651245,0.9318557,418.81018,128.61098,0.86791766,430.89932,115.12616,0.8092803,444.3801,131.65471,1.0,417.3552,101.299385,0.69021684,463.56125,89.47177,0.87372226,509.95087,102.44711,0.9067772,678.75214,112.9082,0.87678665,0.102449015,0.036765035,0.082171544,0.03133222,0.033706684,0.0060464987,0.06850897,0.07041713,0.006452942,0.07515053,0.5130006,0.05130006,0.0060464987,0.102449015,0.0585572440177202,0.1171144880354404,0.0829795084893703,0.4148975424468517,0.0760036886980136,0.4560221321880817,0.0657451042373265,0.4602157296612859,0.031633271901713,0.4744990785256959,8.856669,0.88566697,0,0,1,430.89932,115.12616,28.023329482757493,161.2438370390761,1.7964894474243067,40.3324604708974,370.54333,146.45897,509.95087,102.44711,444.3801,131.65471,417.3552,101.299385,678.75214,112.9082,18.323290080395985
215,370.54333,143.99648,1.0,418.97156,143.08945,0.939145,408.1511,117.45616,0.9753331,420.14352,128.30379,0.93663555,432.59222,115.075066,0.7973517,446.0598,131.31798,1.0,419.12335,99.81159,0.7196373,463.99878,89.0509,0.88938504,509.95087,102.44711,0.90688294,679.0627,112.91721,0.8679454,0.08208313,0.018326314,0.12114487,0.045609094,0.056455746,0.057104588,0.077027485,0.020236457,0.0,0.010355919,0.4883436,0.04883436,0.0,0.12114487,0.0500672105699777,0.1001344211399555,0.0712203703820705,0.3561018519103527,0.0772886505971352,0.4637319035828113,0.0721223561891487,0.5048564933240414,0.0346873256882342,0.5203098853235133,9.032317,0.90323174,0,0,1,432.59222,115.075066,29.19753545324933,162.30618924422075,1.0623522051446628,47.04304461935066,370.54333,143.99648,509.95087,102.44711,446.0598,131.31798,419.12335,99.81159,679.0627,112.91721,15.7194108470799
216,370.54333,142.16733,1.0,419.8328,142.6654,0.920954,409.63834,116.42233,0.996561,421.59158,127.81014,0.9548516,433.86182,115.075066,0.79275376,447.30405,131.31798,1.0,420.4997,99.80267,0.7149301,464.59262,89.0509,0.9515957,510.01294,102.44711,0.90574485,679.28613,113.04558,0.8569528,0.060971577,0.031998955,0.060375635,0.0509963,0.04231974,0.041474406,0.045879055,0.01979472,0.002069092,0.008589867,0.36446938,0.036446936,0.002069092,0.060971577,0.0426406487822532,0.0852812975645065,0.057354886084795,0.286774430423975,0.0654247980564832,0.3925487883388996,0.0714541200016226,0.5001788400113583,0.037016510470615,0.5552476570592262,9.094344,0.90943444,0,0,1,433.86182,115.075066,33.664743922817266,164.0580674365945,1.751878192373738,1.7313530930302146,370.54333,142.16733,510.01294,102.44711,447.30405,131.31798,420.4997,99.80267,679.28613,113.04558,13.74922908615578
217,371.73135,141.78894,1.0,420.7248,142.6654,0.89205134,410.69476,116.350136,0.9841263,422.34753,127.81014,0.94505304,434.81415,115.075066,0.8097728,448.43466,131.31798,1.0,422.7304,99.248146,0.8135567,465.07394,89.0509,0.9499031,510.01294,102.44078,0.90099156,679.34326,113.19989,0.871854,0.041560743,0.029733276,0.03529637,0.025198365,0.031744383,0.037687175,0.07662013,0.016044108,0.00021107991,0.0054849233,0.29958057,0.029958058,0.00021107991,0.07662013,0.0332024972885847,0.0664049945771694,0.0464707687497139,0.2323538437485695,0.0527887480954329,0.3167324885725975,0.0603581209267888,0.4225068464875221,0.0388598841188165,0.5828982617822476,9.167309,0.9167309,0,0,0,434.81415,115.075066,32.02112990262672,164.3973728854609,0.3393054488663836,0.1098437603975211,371.73135,141.78894,510.01294,102.44078,448.43466,131.31798,422.7304,99.248146,679.34326,113.19989,13.414060050904467
218,371.80057,141.78894,1.0,421.74286,142.6654,0.8737372,411.5492,116.350136,0.9839307,423.3236,127.81014,0.9251088,435.7941,115.14249,0.82961184,449.50092,131.6133,1.0,422.86462,99.248146,0.8277278,465.63535,89.389305,0.9393443,510.28955,102.44078,0.89532965,679.6124,113.30799,0.8743841,0.0023071289,0.033935547,0.028481038,0.032535806,0.032742217,0.036879834,0.004473877,0.021850178,0.009220378,0.009668713,0.21209472,0.021209473,0.0023071289,0.036879834,0.0255837654694914,0.0511675309389829,0.037549777701497,0.1877488885074854,0.0422605527564883,0.2535633165389299,0.0482774230518511,0.3379419613629579,0.0401567439587476,0.6023511593812145,9.149175,0.91491747,0,0,0,435.7941,115.14249,21.86732233869249,164.68473574660513,0.2873628611442314,3.9376695862885054,371.80057,141.78894,510.28955,102.44078,449.50092,131.6133,422.86462,99.248146,679.6124,113.30799,12.930434764136924
219,371.83374,141.78894,1.0,422.30658,143.04553,0.87984943,411.7415,116.27627,0.9895198,423.60654,127.734024,0.9191389,436.23615,115.14249,0.83771867,449.6781,131.6133,1.0,422.90945,99.248146,0.81709075,465.66086,89.389305,0.9459224,510.3716,102.42431,0.89776075,680.21533,113.31079,0.8578053,0.0011057536,0.022663664,0.0068663736,0.009766298,0.014734904,0.005906169,0.0014943441,0.0008504232,0.0027899533,0.020097058,0.08627494,0.008627494,0.0008504232,0.022663664,0.0149184833280742,0.0298369666561484,0.0290152644738554,0.1450763223692774,0.0327293970622122,0.1963763823732733,0.0374558300578168,0.2621908104047179,0.0406740029458887,0.6101100441883318,9.144806,0.91448057,0,0,0,436.23615,115.14249,14.257917883852803,164.97712946364638,0.29239371704125,3.938678408540466,371.83374,141.78894,510.3716,102.42431,449.6781,131.6133,422.90945,99.248146,680.21533,113.31079,12.742770021265937
220,371.8519,141.97035,1.0,422.44003,143.04553,0.8921975,411.7415,116.27627,0.9894566,423.67908,127.734024,0.9194214,436.23615,115.14249,0.8371763,449.6781,131.6133,1.0,422.92834,99.248146,0.80906475,465.66086,89.389305,0.9434646,510.3716,102.42431,0.9022498,680.278,113.33456,0.8628304,0.0060772737,0.0044484455,0.0,0.0024180093,0.0,0.0,0.00062967936,0.0,0.0,0.0022345702,0.015807979,0.0015807978,0.0,0.0060772737,0.0051041458500549,0.0102082917001098,0.0195645518135279,0.0978227590676397,0.0244428533672665,0.1466571202035993,0.0282795971725136,0.1979571802075952,0.0407247487222775,0.6108712308341637,9.155862,0.9155862,0,0,0,436.23615,115.14249,6.612545522256762,164.77839180186078,0.1987376617856,90.0,371.8519,141.97035,510.3716,102.42431,449.6781,131.6133,422.92834,99.248146,680.278,113.33456,12.886170878861886
221,371.8519,141.97035,1.0,422.5579,143.04553,0.8997101,411.7415,116.27627,0.9923714,423.67908,127.734024,0.92453885,436.23615,114.977844,0.8290345,449.6781,131.40154,1.0,422.92834,99.248146,0.8047215,465.63535,89.258415,0.94737357,510.3716,102.42431,0.90500355,680.278,113.33456,0.8610987,0.0,0.0039286297,0.0,0.0,0.0054880776,0.007058716,0.0,0.004445105,0.0,0.0,0.020920526,0.0020920527,0.0,0.007058716,0.0018364252755418,0.0036728505510836,0.0126935750711709,0.0634678753558546,0.0166524686307335,0.0999148117844015,0.0212498818457658,0.1487491729203611,0.040830883057788,0.6124632458668202,9.163852,0.9163852,0,0,0,436.23615,114.977844,3.1510666405518197,164.79727889412982,0.0188870922690398,90.0,371.8519,141.97035,510.3716,102.42431,449.6781,131.40154,422.92834,99.248146,680.278,113.33456,13.13455538146122
222,371.9109,141.97035,1.0,422.56543,142.91576,0.89702845,411.6143,116.093956,0.9943491,423.67908,127.58498,0.9321297,435.8651,114.74324,0.8166673,449.3607,131.13448,1.0,422.92834,99.23533,0.7982725,465.46304,88.80306,0.9648589,510.3716,102.38162,0.90729874,680.3163,113.33456,0.8640896,0.0019663493,0.0043331576,0.0074099647,0.004968262,0.014632698,0.013827184,0.0004272461,0.016228719,0.0014228821,0.0012756347,0.0664921,0.00664921,0.0004272461,0.016228719,0.0043706314172595,0.0087412628345191,0.0080318054649978,0.0401590273249894,0.0116861809122686,0.0701170854736119,0.0152234317003084,0.1065640219021588,0.0410409408466269,0.6156141126994044,9.174695,0.9174695,0,0,0,435.8651,114.74324,4.917588355039182,164.57509368012762,0.2221852140021951,57.69633906242612,371.9109,141.97035,510.3716,102.38162,449.3607,131.13448,422.92834,99.23533,680.3163,113.33456,13.640505554976238
223,371.9629,141.90176,1.0,422.56543,142.88745,0.89981544,411.4902,116.07992,0.99279976,423.61725,127.50453,0.93168604,435.64746,114.6382,0.81119573,449.2822,130.92911,1.0,422.80206,99.19863,0.79463196,465.41382,88.53541,0.971056,510.3716,102.342026,0.9068593,680.278,113.33456,0.8564849,0.0028690982,0.0009435018,0.0041625346,0.0033819897,0.008055766,0.007328552,0.0043835267,0.009071443,0.0013198853,0.0012756347,0.042791933,0.0042791935,0.0009435018,0.009071443,0.0054642017930746,0.0109284035861492,0.0046457496006041,0.0232287480030208,0.0074063701322302,0.0444382207933813,0.0106280398488576,0.0743962789420038,0.0410466472463061,0.6156997086945921,9.16453,0.916453,0,0,0,435.64746,114.6382,5.452363984973956,164.59393859829208,0.0188449181644614,6.543731324648026,371.9629,141.90176,510.3716,102.342026,449.2822,130.92911,422.80206,99.19863,680.278,113.33456,13.83139909776461
224,372.00443,141.88977,1.0,422.56543,142.87044,0.901191,411.41428,116.0236,0.9882698,423.61725,127.49613,0.93005586,435.64746,114.57224,0.8120064,449.2822,130.7142,1.0,422.64804,99.1682,0.7921662,465.41382,88.388275,0.9800289,510.3579,102.30372,0.9056128,680.24615,113.152824,0.85468954,0.0014410452,0.00056711835,0.0031511874,0.00027999879,0.002198537,0.007163493,0.0052333386,0.004904429,0.0013561368,0.006150128,0.032445412,0.0032445411,0.00027999879,0.007163493,0.003761867294088,0.007523734588176,0.0035691590514034,0.017845795257017,0.0044122148538008,0.026473289122805,0.0068118231304522,0.0476827619131654,0.038521310671543,0.5778196600731462,9.164021,0.91640204,0,0,0,435.64746,114.57224,4.79156717156812,164.5388143552738,0.0551242430182696,64.23709602059894,372.00443,141.88977,510.3579,102.30372,449.2822,130.7142,422.64804,99.1682,680.24615,113.152824,13.904932199329169
225,372.00443,141.85716,1.0,422.66684,142.84859,0.8945539,411.38376,115.96702,0.99345994,423.60056,127.44524,0.9313551,435.64746,114.450226,0.8116269,449.2822,130.66432,1.0,422.64804,99.10495,0.7902526,465.41382,88.355095,0.97794145,510.36887,102.30372,0.90944314,680.24615,113.101326,0.8523279,0.0010869344,0.0034579085,0.002142836,0.0017854447,0.00406723,0.0016626994,0.002108256,0.0011060078,0.00036519367,0.0017166138,0.019499125,0.0019499125,0.00036519367,0.00406723,0.0025972268194891,0.0051944536389783,0.0036429819883778,0.0182149099418893,0.0032992846293685,0.0197957077762112,0.0040604573774284,0.0284232016419991,0.0314759680613254,0.4721395209198817,9.160961,0.9160961,0,0,0,435.64746,114.450226,2.3615961053695624,164.54259619700792,0.00378184173411,0.3915960428999979,372.00443,141.85716,510.36887,102.30372,449.2822,130.66432,422.64804,99.10495,680.24615,113.101326,14.065335351430528
226,372.00443,141.85027,1.0,422.6704,142.8316,0.8958597,411.37793,115.863785,0.99231094,423.60056,127.40119,0.9302429,435.7001,114.385895,0.814973,449.31046,130.60327,1.0,422.64804,99.06332,0.7915353,465.4596,88.30934,0.9779267,510.3797,102.33539,0.9110332,680.3163,113.084435,0.85242623,0.00022989909,0.00057847716,0.0034465923,0.0014681498,0.0027708304,0.0022424539,0.0013877868,0.0021573792,0.0011157133,0.002404499,0.01780178,0.001780178,0.00022989909,0.0034465923,0.001865045283921,0.0037300905678421,0.003580607054755,0.0179030352737754,0.0033325146650895,0.0199950879905372,0.0030822694035513,0.0215758858248591,0.024543022736907,0.3681453410536051,9.166308,0.91663086,0,0,0,435.7001,114.385895,1.5464269056438484,164.4793207053429,0.0632754916650242,39.29378145735856,372.00443,141.85027,510.3797,102.33539,449.31046,130.60327,422.64804,99.06332,680.3163,113.084435,14.15840580474465
227,371.9696,141.85027,1.0,422.6704,142.77805,0.89680225,411.37793,115.863785,0.99386466,423.60056,127.40119,0.9340477,435.7001,114.385895,0.810284,449.31046,130.60327,1.0,422.7158,99.05004,0.7919619,465.4596,88.28924,0.975593,510.3797,102.31781,0.90727186,680.4772,113.08523,0.85991377,0.0011606852,0.0017852783,0.0,0.0,0.0,0.0,0.002301246,0.0006701152,0.0005859375,0.0053630206,0.011866283,0.0011866282,0.0,0.0053630206,0.0014834031462669,0.0029668062925338,0.0024880906799808,0.012440453399904,0.0031816105862768,0.0190896635176613,0.0030259594620604,0.0211817162344232,0.0189968882982308,0.284953324473463,9.16974,0.91697395,0,0,0,435.7001,114.385895,1.287605598774515,164.45913106790377,0.020189637439131,90.0,371.9696,141.85027,510.3797,102.31781,449.31046,130.60327,422.7158,99.05004,680.4772,113.08523,14.133874815835563
228,371.9658,141.85716,1.0,422.66684,142.7505,0.89743286,411.37604,115.863785,0.99292624,423.60056,127.40119,0.93321514,435.7001,114.385895,0.8100548,449.31046,130.60327,1.0,422.7297,99.0414,0.79287595,465.4596,88.283554,0.97991645,510.4186,102.33539,0.9027133,680.4777,113.084435,0.8629977,0.00026272112,0.0009257531,6.306966e-05,0.0,0.0,0.0,0.00054607284,0.0001894633,0.0014232092,3.216835e-05,0.0034424576,0.00034424575,0.0,0.0014232092,0.0007654369983356,0.0015308739966712,0.0017011011368595,0.0085055056842975,0.0021307831921149,0.0127846991526894,0.0027762727529209,0.0194339092704467,0.0146322094796535,0.2194831421948038,9.1721325,0.91721326,0,0,0,435.7001,114.385895,0.9224864821649534,164.43509416230643,0.0240369055973417,90.0,371.9658,141.85716,510.4186,102.33539,449.31046,130.60327,422.7297,99.0414,680.4777,113.084435,14.155693184383326
229,371.92313,142.01097,1.0,422.41516,142.74365,0.9040848,411.22272,115.88188,0.99417996,423.3433,127.40775,0.93475986,435.4962,114.42001,0.80799,449.10175,130.86404,1.0,422.7297,99.031395,0.7939557,465.4223,88.26317,0.99434334,510.42938,102.33539,0.89773786,680.4837,113.08523,0.8606699,0.005320533,0.00839239,0.0051461547,0.008578228,0.006891768,0.01113364,0.00033340455,0.0014166893,0.00035909016,0.0002011281,0.04777303,0.004777303,0.0002011281,0.01113364,0.0025607743591535,0.0051215487183071,0.002007653506007,0.0100382675300352,0.0022138014416365,0.0132828086498193,0.0025088574454587,0.0175620021182112,0.0115306923437553,0.1729603851563297,9.187721,0.9187721,0,0,0,435.4962,114.42001,1.2942577000365825,164.20712362505532,0.2279705372511102,90.0,371.92313,142.01097,510.42938,102.33539,449.10175,130.86404,422.7297,99.031395,680.4837,113.08523,14.299710335950978
230,371.92313,142.17734,1.0,422.40012,142.721,0.9123293,411.08173,115.938126,0.9951313,423.20364,127.440834,0.9384279,435.4962,114.42268,0.80877835,449.10175,130.86404,1.0,422.74225,99.028175,0.79221785,465.4223,88.25992,0.99293983,510.43222,102.32494,0.8996715,680.56934,113.084435,0.860977,0.0055455524,0.00090664276,0.0050598527,0.004783774,8.9009605e-05,0.0,0.00043164517,0.0001083374,0.00036077932,0.0028545333,0.020140128,0.0020140128,0.0,0.0055455524,0.0033956578699871,0.0067913157399743,0.0020204735570587,0.0101023677852936,0.0020087133840812,0.0120522803044877,0.0021852602034674,0.0152968214242719,0.0084093357863215,0.1261400367948226,9.200473,0.9200473,0,0,0,435.4962,114.42268,1.5169518095512928,164.0041569363177,0.2029666887376038,80.50531862484772,371.92313,142.17734,510.43222,102.32494,449.10175,130.86404,422.74225,99.028175,680.56934,113.084435,14.41430888851376
231,371.89255,142.2993,1.0,422.33875,142.65945,0.90914476,411.05432,115.940094,0.9942355,423.1816,127.462685,0.9390147,435.48755,114.42268,0.810935,449.04712,130.86406,1.0,422.7297,99.02084,0.7945546,465.38885,88.22925,0.9914331,510.43222,102.31781,0.90080786,680.56934,113.08341,0.8602389,0.0041912803,0.0028970086,0.00091584615,0.0010343713,0.0002878825,0.0018208823,0.00048428174,0.0015126792,0.00023778279,3.4077962e-05,0.013416092,0.0013416092,3.4077962e-05,0.0041912803,0.0016778109711594,0.0033556219423189,0.0019327597809024,0.009663798904512,0.0019073294921933,0.01144397695316,0.0019134127817648,0.0133938894723542,0.0060689806356094,0.0910347095341421,9.200365,0.9200365,0,0,0,435.48755,114.42268,2.270477056238242,163.82032441362202,0.1838325226956954,90.0,371.89255,142.2993,510.43222,102.31781,449.04712,130.86406,422.7297,99.02084,680.56934,113.08341,14.49502605341454
232,371.91803,142.46745,1.0,422.33875,142.65541,0.9077613,410.9968,115.961044,0.9948218,423.10913,127.47975,0.93713,435.44965,114.42047,0.8118942,449.00592,130.98358,1.0,422.7203,99.02084,0.79789066,465.40924,88.22925,0.994605,510.43222,102.29444,0.90216655,680.68066,113.03065,0.86170137,0.005669057,0.00013478597,0.0020407282,0.0024820517,0.0012655784,0.004214112,0.0003133138,0.00067952473,0.00077896117,0.004106646,0.02168476,0.002168476,0.00013478597,0.005669057,0.0017550426418893,0.0035100852837786,0.0021291293553076,0.0106456467765383,0.0019720458367373,0.0118322750204242,0.0019446361527246,0.0136124530690722,0.0042163418334287,0.0632451275014318,9.207971,0.92079705,0,0,0,435.44965,114.42047,1.3719027762908886,163.6133665259379,0.2069578876841262,3.473878451573679,371.91803,142.46745,510.43222,102.29444,449.00592,130.98358,422.7203,99.02084,680.68066,113.03065,14.633547885497592
