scorer,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.1,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.2,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.3,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.4,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.5,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.6,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.7,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.8,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.9,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.10,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.11,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.12,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.13,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.14,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.15,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.16,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.17,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.18,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.19,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.20,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.21,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.22,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.23,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.24,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.25,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.26,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.27,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.28,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.29
bodyparts,nose,nose,nose,leftEar,leftEar,leftEar,rightEar,rightEar,rightEar,neck,neck,neck,spineUpper,spineUpper,spineUpper,leftShoulder,leftShoulder,leftShoulder,rightShoulder,rightShoulder,rightShoulder,spineMid,spineMid,spineMid,spineLower,spineLower,spineLower,tailBase,tailBase,tailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
18,398.58096,582.25745,0.8822935,461.6984,576.2971,0.76585513,452.99026,569.18195,0.5703421,456.60205,587.66284,0.75512195,495.0965,571.7375,0.43665665,501.31708,598.92834,0.5230085,443.52625,547.14374,0.4666636,524.04376,513.59766,0.69407123,482.6435,438.2826,0.66368234,364.82385,791.57025,0.56778365
19,400.09738,575.9359,0.7891602,462.2979,576.3355,0.76898414,446.71887,566.21906,0.5593659,458.11575,585.7782,0.79738545,465.5201,563.96545,0.46342584,502.813,600.223,0.5618383,448.12143,546.98975,0.48918867,527.83923,515.24,0.6685515,441.10745,511.4823,0.69291896,364.80405,790.46796,0.60685444
20,399.60373,568.27826,0.81118125,462.83353,573.62024,0.97953826,455.30084,600.5379,0.6591191,459.00876,583.64325,0.87081885,509.29965,556.8522,0.49762416,504.2494,599.1658,0.5481114,449.27954,544.2666,0.50215083,531.3851,518.0543,0.6710974,488.21033,436.97626,0.7920642,364.1831,790.53326,0.63815475
21,399.12244,565.66614,0.8455963,459.1211,570.9697,0.7025093,446.8518,558.0356,0.54688627,457.72195,579.8047,0.809054,497.7244,570.25134,0.55161786,504.35675,598.77966,0.6077773,450.14868,541.9254,0.6063047,535.6048,518.7815,0.6884802,492.9166,438.75574,0.65384436,364.2393,791.6348,0.5873218
22,397.04193,562.9206,0.8910352,460.78287,565.6432,0.66910756,446.54727,555.63586,0.56779486,455.0408,578.48285,0.8400712,496.79163,573.4832,0.5587477,503.4207,598.79156,0.64074105,451.75504,539.9458,0.6070517,539.0444,518.7462,0.7660132,496.01096,438.5414,0.83027613,363.94684,790.3141,0.5505776
23,396.47958,559.5667,0.87278485,460.29303,564.97363,0.6808276,448.55,555.56226,0.5189322,456.15222,577.91327,0.83125633,498.23938,572.48505,0.61513835,503.6777,598.09247,0.6332236,454.79926,538.13086,0.60653466,539.91815,517.83685,0.7892373,496.83295,439.52972,0.7351937,856.10016,139.7993,0.5912987
24,391.9942,556.53656,0.79914,458.84006,559.5834,0.5856911,444.704,552.0273,0.5028979,453.24988,574.6408,0.76637053,493.53024,572.24426,0.65018666,502.24017,597.22345,0.6537238,453.15686,536.1283,0.6818553,541.4188,517.5184,0.7529282,500.1148,438.3971,0.72259104,1228.9878,273.28287,0.6192314
25,391.1066,554.232,0.8586096,458.4694,557.835,0.6596823,433.26154,546.45355,0.552434,452.99152,571.61395,0.6849588,493.3914,571.30505,0.690574,501.043,595.21204,0.6218747,450.7114,535.80554,0.63854885,541.5129,516.93335,0.7591544,500.42825,437.60608,0.7103286,849.4627,148.01701,0.5145589
26,389.36005,552.3528,0.8337351,457.6187,556.4768,0.74731743,433.3912,544.3999,0.5156619,449.01755,571.65704,0.72782636,492.36792,570.5093,0.66317266,501.3416,593.2813,0.63909215,452.86316,532.5973,0.57720274,541.0541,517.9665,0.775546,501.40332,437.89478,0.6763809,364.9006,791.3432,0.5364369
27,390.06345,552.16797,0.7985305,457.30127,555.9655,0.7698141,433.87338,543.48785,0.44275805,449.17917,570.648,0.76428425,492.3371,569.8134,0.6710397,501.19016,592.137,0.70795023,453.17313,532.06213,0.5323855,540.6522,516.1614,0.81516165,501.05344,437.3826,0.6865288,365.86325,793.1446,0.47667906
28,390.4216,551.921,0.81395537,457.35254,556.12616,0.7834671,434.59625,543.35394,0.47802085,449.12592,570.7483,0.7746706,492.61,570.0446,0.67558557,500.9688,591.9953,0.67450523,452.7713,531.76965,0.5465449,540.4521,515.3546,0.8333838,500.4257,437.1274,0.66387993,1229.2606,275.63763,0.5475362
29,391.2243,551.83203,0.8093676,456.8444,556.6075,0.76954764,434.82468,543.4497,0.4740455,449.73068,570.8874,0.76642907,492.30328,569.65485,0.67644584,501.02463,591.96906,0.69307715,453.54614,531.8843,0.5227668,540.0723,515.0777,0.8386669,499.64926,437.06256,0.68049705,1229.8009,276.083,0.47527704
30,391.5086,551.7824,0.81578106,457.36707,556.1186,0.77611077,435.35095,543.41437,0.4590034,449.17798,570.4811,0.77419865,492.329,570.345,0.67984045,501.2733,591.84875,0.67865604,452.74515,531.67804,0.53004545,540.1049,515.4532,0.83350843,500.1362,437.0792,0.6636357,451.30576,461.8067,0.44226333
31,391.6042,552.14136,0.808765,457.80203,555.2544,0.791638,428.9058,575.9748,0.46236542,448.62094,569.93,0.7532119,492.01422,570.3199,0.66737133,501.45026,592.4921,0.68212897,451.67892,531.2242,0.53316,540.1651,515.2616,0.81809324,500.1038,437.13712,0.66367126,366.08633,793.88464,0.49966332
32,392.0033,552.2342,0.7919875,458.64233,554.4345,0.839803,428.93042,576.572,0.45286387,449.11105,569.7259,0.7237594,492.73087,569.8841,0.67102957,501.1529,591.8344,0.66125757,451.35437,531.33716,0.52306396,540.1504,515.1872,0.82398546,500.17957,437.25452,0.67981863,1229.6565,274.8956,0.4899303
33,391.43622,551.74884,0.8188208,458.4991,554.25806,0.8127843,448.68845,592.98126,0.44768554,449.10968,569.25653,0.7297174,491.96094,569.5847,0.6762625,501.469,591.84564,0.6998239,451.47607,531.18994,0.5353596,539.8914,514.6856,0.8203735,499.85638,437.2206,0.6867871,364.79776,793.39014,0.5268392
34,392.3418,549.8549,0.7321529,458.29855,553.662,0.81530017,435.56152,542.6156,0.47215194,448.2109,568.6402,0.7172466,492.0406,569.5978,0.6596352,501.41473,591.83984,0.6959687,451.24878,530.9295,0.52490866,539.9884,515.0094,0.84839815,499.67923,437.63577,0.6834951,1229.1871,275.7498,0.5818625
35,392.6965,545.0526,0.70988655,457.8216,553.2706,0.7927206,438.27008,542.60675,0.4953218,448.25784,567.4147,0.74460965,492.83917,569.04803,0.6638353,501.16263,591.54584,0.7211312,450.60934,529.4129,0.5491642,540.0945,514.3395,0.83530384,499.52127,437.22592,0.70798206,364.13043,792.8823,0.57732326
36,395.14923,537.17615,0.7464084,452.8717,551.073,0.66020334,429.3797,566.2967,0.45010883,449.49326,564.81494,0.7863627,493.59393,567.6757,0.5988658,498.9511,589.3415,0.6113744,450.16257,526.2189,0.5701341,540.06335,515.7937,0.88691133,502.78406,435.59244,0.59281576,1228.9028,384.9107,0.6567576
37,398.49527,519.7171,0.82853854,454.25558,539.77344,0.679622,439.31216,576.7981,0.608901,449.07056,558.1012,0.7800106,483.37393,567.7504,0.6206788,488.66562,590.2144,0.5797597,450.33322,519.79645,0.5958508,541.8837,514.91046,0.8966063,505.41693,435.48553,0.6664554,362.82492,793.33936,0.5800943
38,399.0736,501.94748,0.9234458,451.26163,534.69507,0.72481173,433.58688,561.5369,0.5745728,441.18588,550.5762,0.6995399,480.58044,561.1254,0.717167,485.2264,584.5817,0.56591666,452.5012,513.37067,0.58161813,543.81836,517.02924,0.7962284,508.0983,435.3507,0.74892795,362.9172,792.19086,0.565496
39,397.8276,485.83972,0.91949373,443.03806,529.22205,0.55669004,445.2734,521.35144,0.50791925,436.4268,543.099,0.8241873,467.59506,555.845,0.69956285,471.27924,580.9055,0.5737713,455.4696,507.3309,0.59010243,544.31213,520.76337,0.7695505,515.33594,435.9904,0.8000088,465.60947,441.52344,0.5951397
40,398.1295,469.74713,0.9670438,418.88022,528.3585,0.59684896,441.4501,508.82828,0.6443033,431.37668,526.62036,0.8412833,465.73566,544.13007,0.73245084,465.01697,579.72406,0.53812236,463.06546,502.79724,0.57946414,540.5879,528.6463,0.85136235,524.58264,439.0023,0.8220995,466.31653,441.7681,0.5502299
41,397.11264,455.0334,0.9623888,407.17758,514.56177,0.8241763,436.92123,495.82053,0.7161592,423.31485,513.7011,0.86081696,454.68192,535.83344,0.83964056,444.56937,572.05756,0.84208274,459.54028,498.25824,0.819013,525.60724,534.74884,0.7156696,536.6825,445.05942,0.822141,460.62518,440.1986,0.7353264
42,395.81427,442.26776,0.9898592,400.33405,502.12695,0.74376786,428.37265,488.85788,0.8175492,413.94928,502.2567,0.9195579,434.83743,524.8334,0.8243283,426.91394,559.93317,0.7512794,450.187,491.83148,0.7419852,502.1235,542.20575,0.65184313,544.9597,450.24423,0.7681473,458.3724,432.32602,0.9220681
43,391.39075,428.65527,0.90849584,392.8052,487.58603,0.84731567,424.656,475.96194,0.85549575,408.5407,487.27057,0.8844842,421.268,511.1858,0.84290546,434.07666,559.39526,0.73167783,447.81314,480.83356,0.6692435,483.66104,539.35986,0.9540779,553.0537,457.55884,0.8177169,464.3521,431.38208,0.8664912
44,398.0175,409.77533,0.88400143,386.47202,469.51352,1.0,419.67554,460.05173,0.8446337,401.8431,467.86118,1.0,412.90286,490.5365,0.9107876,418.88766,539.08435,0.66288495,444.80997,467.85748,0.664009,467.82718,532.76086,0.99974483,565.05133,466.33167,0.8115512,468.55493,429.04926,0.7826574
45,403.26083,388.37024,0.9022705,387.28772,444.559,0.84401435,421.89075,437.68542,0.8003957,401.4104,443.52292,0.9383587,409.2895,467.58572,0.82007307,411.0778,517.1258,0.77468807,443.32938,452.5599,0.55265963,462.51025,522.74884,0.8240946,568.57983,477.08017,0.8631122,476.05292,424.9615,0.5236155
46,407.95554,363.78247,0.90718293,388.34897,421.4242,0.9218381,425.8101,416.01352,0.87006384,405.27484,421.67773,0.92374504,410.85568,447.968,0.8505697,399.3995,492.6741,0.56467247,449.61307,436.31873,0.721035,455.4086,504.44696,0.8395036,564.60315,494.2483,0.6368419,364.64395,788.19507,0.46790287
47,414.44247,344.01392,0.8964837,392.5677,396.81158,0.8508713,428.17725,398.47058,0.9036838,409.10562,401.88635,0.8429689,413.54697,428.43823,0.78576523,393.54428,471.92868,0.50436664,451.67526,419.9368,0.7577558,453.53607,485.02393,0.8542427,552.2544,515.036,0.6036194,364.39008,787.6056,0.61148405
48,418.19946,326.84683,0.9822727,393.5568,376.16962,0.97406054,429.3568,379.1899,1.0,409.63342,382.85037,0.8930201,413.29398,410.62616,0.9002284,382.71417,441.66248,0.5742435,449.9259,404.53296,0.79211193,445.93204,465.30222,0.66197884,535.25867,529.42175,0.7634591,520.8702,393.72174,0.73823255
49,422.13824,306.29742,0.9577016,395.39456,355.07245,0.93523836,430.7921,359.92484,1.0,411.83633,362.13177,0.9747777,414.042,391.83978,0.9265728,381.0459,406.46423,0.7454087,445.7162,385.00714,0.6919608,436.21228,456.06393,0.6927404,512.5661,538.64856,0.708244,559.73987,411.8396,0.6944822
50,428.2799,287.0159,0.6879857,397.57544,338.28778,0.8605286,434.02875,345.20386,0.9765372,415.3253,345.3776,0.8970695,416.16824,374.1865,0.9193693,382.40015,382.19162,0.6660996,413.8122,503.33386,0.6710945,423.16403,439.21307,0.641428,492.98813,531.55145,0.6042571,598.3579,443.97076,0.57931215
51,436.25217,272.826,0.7108101,403.67303,323.52335,0.9778696,438.77032,332.09448,1.0,419.65146,331.38257,0.92225236,417.95758,356.9703,0.9076796,388.15942,358.5611,0.71900445,446.50302,359.00806,0.7257201,414.54953,428.75055,0.7045172,475.35095,528.35486,0.6342267,618.0288,482.63132,0.6851576
52,447.583,257.89362,0.72221845,413.4792,310.60287,1.0,446.55637,322.45316,1.0,430.48575,319.8398,0.9440033,422.7372,346.3032,0.81301004,394.51492,339.45798,0.69927293,454.828,350.56168,0.5407617,410.96994,412.60614,0.70697504,466.6912,521.84814,0.79041183,595.5716,512.0382,0.745497
53,453.64398,248.39375,0.77345556,421.32138,296.81525,0.8909407,455.9002,309.25946,0.9181948,437.5873,308.0203,0.921213,431.57434,334.7484,0.8280092,400.80518,330.4503,0.71438974,461.78345,340.0884,0.6047597,417.00842,398.42175,0.7102778,455.77597,511.2071,0.826254,577.97034,540.6853,0.7910803
54,456.93347,239.77045,0.71572465,425.9239,290.2967,0.83183676,463.72516,298.59262,1.0,444.47507,298.32944,0.7838133,437.7555,328.0394,0.93693125,400.4903,324.06235,0.94488925,472.11197,328.69498,0.6857686,425.02643,385.8476,0.70650125,454.724,507.6697,1.0,557.589,549.91583,0.8568934
55,455.05524,237.34753,0.6371036,429.33102,281.681,0.7925466,468.3912,290.30603,0.98051274,447.0951,292.29797,0.8830708,440.76257,323.38068,0.79046834,402.44067,323.24594,0.7685563,475.3582,321.22473,0.7707864,432.0638,378.12546,0.77070194,448.89526,500.33685,1.0,543.2785,555.7512,0.8846632
56,456.47095,236.74619,0.67577785,431.04883,280.46085,0.84653485,468.378,287.84012,0.9072599,449.21408,289.35565,0.8640603,445.77612,321.42957,0.7233917,406.92325,317.7843,0.841456,477.69833,316.78543,0.70963275,439.62128,368.36435,0.7021528,440.3295,492.46243,0.9191179,535.4215,557.7597,0.9145809
57,455.88635,232.33658,0.43258917,431.69598,274.198,0.8185108,471.76608,280.23264,0.88765997,452.76422,282.3192,0.84112924,447.7767,315.42535,0.7981275,407.7851,312.29486,0.76260376,480.8863,310.9177,0.7524681,442.4272,369.77826,0.710303,430.74954,483.2245,0.9623836,526.137,552.1972,0.80168366
58,454.91742,220.78159,0.52208936,433.70065,269.6019,0.72285986,470.43802,276.1374,0.9064114,451.76453,277.10492,0.8099226,450.96808,313.79562,0.8402879,411.2518,308.47644,0.68839383,482.23303,309.57016,0.75453544,444.66803,366.50043,0.7221409,423.1785,476.5045,1.0,518.0521,546.7901,0.84763616
59,455.27103,220.42245,0.37631243,434.11273,264.327,0.79078865,470.22314,270.13654,0.79664314,451.4478,271.2533,0.82107764,452.22144,308.5744,0.77332056,411.07568,300.9571,0.7451483,482.90695,305.32504,0.7781297,445.09488,360.57883,0.7855063,416.24408,466.43744,1.0,508.00485,544.86646,0.92842203
60,454.57315,206.32094,0.33711055,432.56003,256.705,0.7011672,468.48544,261.10062,0.79882884,453.26605,262.7219,0.7819399,451.82343,300.4335,0.7681109,412.12988,293.7881,0.72760016,483.34207,296.60623,0.7502588,441.78387,353.23984,0.75611985,414.94812,452.57944,0.9414351,503.55334,543.6332,0.8466198
61,454.67203,199.24777,0.5498104,428.68515,246.85544,0.8079026,468.47586,250.60681,0.81944555,450.1149,251.32248,0.7630547,448.06436,291.27017,0.6778035,409.8756,280.75705,0.8158971,481.44977,289.43204,0.67984855,432.67328,342.57498,0.77320224,411.82147,442.8907,1.0,490.63504,541.98254,0.9523646
62,454.29575,189.0351,0.55663407,426.40628,238.86102,0.69456863,466.83197,244.7928,0.76595926,448.72476,246.03542,0.7004752,440.07825,281.4537,0.8300406,407.0974,268.72058,0.8177376,477.044,283.18314,0.6706401,424.84705,338.30807,0.7179643,410.0816,437.11606,1.0,483.6712,546.2003,0.9098571
63,450.22928,189.27696,0.58643484,423.68625,238.18732,0.728773,465.12808,240.88718,0.70886225,444.39355,246.4542,0.67885786,438.0231,279.1313,0.76032996,401.33014,264.01572,0.93399554,475.82208,281.1163,0.6556427,423.744,332.2959,0.62831604,409.91156,428.94556,1.0,479.83377,548.45496,0.82777554
64,450.69464,191.43202,0.516137,423.13263,235.33904,0.64961874,464.25348,236.43799,0.7355758,442.87045,241.64694,0.693873,437.8734,277.04044,0.7448733,400.56775,262.81433,0.8976448,476.3807,280.45984,0.72101825,423.17148,332.29755,0.6172327,408.97775,428.02118,1.0,482.4474,558.88525,0.88151675
65,452.79825,191.06258,0.48154956,424.34448,235.26831,0.61503994,464.72598,237.69188,0.75081015,442.87198,242.5782,0.6795801,438.8274,278.59326,0.7748432,400.52457,263.36353,0.8829493,475.75076,280.62952,0.73014194,425.0418,336.25845,0.6579296,411.2386,427.2934,1.0,486.11023,572.41876,0.8368763
66,451.97028,189.65167,0.4137742,422.28928,233.68658,0.73623663,465.1373,235.73563,0.7558312,442.1379,240.93309,0.7088264,437.71655,277.4465,0.7610698,399.5855,263.48996,0.92300755,475.71536,278.82758,0.7316615,428.83984,337.31204,0.71827114,414.9691,428.4876,0.99234015,487.85187,574.96045,0.8365939
67,458.47,176.08542,0.5766922,422.80582,227.53052,0.8127974,465.08112,233.07185,0.8219056,445.18582,235.60959,0.7486178,438.1349,272.88242,0.6675767,401.00888,263.2624,0.94705206,475.29037,273.64288,0.7474203,433.2556,336.8361,0.6669306,417.54562,428.9383,0.9792947,487.82285,575.80615,0.7812382
68,459.08484,170.62566,0.766485,424.13776,219.28186,0.7761256,466.2346,229.37633,0.96305966,443.50104,229.838,0.75114167,438.2249,259.30188,0.7683783,402.79013,256.7528,0.76633203,476.3007,270.80188,0.815449,433.8725,336.06598,0.6078302,421.1305,428.14847,0.9760657,486.36295,574.3908,0.7938298
69,461.8962,165.22772,0.9961054,426.17456,211.66731,0.82296145,466.9804,223.2227,0.9798589,446.24307,222.84752,0.8480391,437.25717,246.62761,0.80852234,403.48834,256.8267,0.676171,476.9152,265.9532,0.68605864,432.84152,335.00085,0.6661659,422.56775,426.0429,0.9368414,486.77863,575.62823,0.7332379
70,462.72256,161.36221,0.9102789,431.5392,199.3532,0.9596337,465.99133,212.53772,1.0,447.50525,213.25311,0.9770379,440.12036,236.31226,0.80091447,411.57227,218.7648,0.56627196,476.24045,256.78912,0.57776856,431.48795,330.2668,0.6730074,420.77158,423.70792,0.95270085,487.34784,577.69275,0.8090841
71,459.34113,152.80273,1.0,426.77322,195.93237,0.8579994,466.0351,204.42989,0.9491112,445.35263,206.31728,0.86994517,439.79184,231.18361,0.78428763,403.47888,241.45494,0.6506359,480.82208,255.23317,0.658499,430.64746,325.4972,0.695618,420.97433,420.72296,0.99912584,483.81396,578.09247,0.852218
72,454.39417,143.18654,1.0,425.80908,182.93741,0.9144022,462.49078,193.08766,0.9629592,443.30127,195.13171,0.8249772,437.87216,219.67221,0.7536038,400.45343,238.06635,0.6193488,477.45825,235.7317,0.64268327,429.81207,286.73486,0.72076297,420.10135,416.28125,0.98266673,478.12653,578.8874,0.8656785
73,453.29114,140.81883,1.0,423.99582,172.72293,0.8910669,459.11002,182.74246,0.85636646,440.6748,184.01038,0.8812244,432.44864,212.78195,0.7737156,397.91348,236.01585,0.7356335,475.51804,235.63339,0.5524714,429.83432,316.61502,0.6721038,420.79453,411.98322,1.0,469.29816,578.8993,0.83713007
74,450.05215,140.65125,0.9028033,422.2484,166.0875,1.0,457.2292,179.15154,0.7081047,437.0264,180.42996,0.93026614,428.0226,206.00012,0.69331825,397.62463,226.28761,0.7940089,472.01517,230.12254,0.6132546,432.45087,310.27432,0.7053575,420.50558,407.01035,0.98470104,464.4492,578.0841,0.8019971
75,445.17642,139.14351,0.7309274,418.1177,160.26561,0.86594224,456.61856,169.19489,0.6765793,433.46307,169.4368,0.71107924,431.47186,200.8947,0.6384624,396.92908,225.5393,0.92355055,469.7265,207.02621,0.49625313,434.55988,305.7799,0.7359491,420.10077,401.78354,1.0,461.3825,573.40533,0.93755966
76,442.51404,134.66266,0.6879558,417.91608,156.48506,0.951938,454.08502,165.82323,0.631004,432.36737,166.43489,0.8682537,434.7383,226.93758,0.63832974,397.7609,224.49538,0.93807274,468.6375,206.9898,0.61623716,442.80658,301.51306,0.63877726,420.81506,397.1546,1.0,457.66776,572.0867,0.88493514
77,443.2153,128.27054,0.7973888,418.28287,153.52872,0.9824704,450.75424,169.84212,0.64404345,431.13986,165.50056,0.84766537,437.16235,218.16156,0.62753254,399.2617,219.89275,0.8333366,470.01465,203.28914,0.6207628,447.66705,295.49316,0.70652646,420.12543,390.3428,1.0,452.6092,569.2772,0.79692125
78,441.18668,125.35062,0.7920793,415.6096,147.5214,0.9029528,448.8303,162.46585,0.7804792,429.59088,160.06372,0.71203786,434.9871,209.67496,0.6931826,397.79483,213.07298,0.9650947,470.15222,195.94743,0.67060673,447.72678,290.7437,0.77116185,421.95154,384.0112,0.9752171,449.53766,565.9717,0.8451151
79,439.59076,118.95411,0.7806111,415.35635,142.89803,0.84358776,448.17416,156.2553,0.75462896,428.1494,153.25269,0.7991268,433.64133,201.32753,0.618436,395.3055,205.1206,0.75514567,469.11542,191.77051,0.63733333,447.24188,282.12152,0.684136,422.72964,375.33972,0.9603634,447.9516,558.97864,0.8711749
80,443.92517,104.00031,1.0,415.6337,138.6096,0.85820055,449.52838,153.43294,0.80053216,427.9415,153.53223,0.7459409,435.10886,200.07463,0.6536137,394.78714,199.37115,0.7876808,468.53723,185.37956,0.55546886,444.64847,280.38104,0.65361124,422.02713,370.41437,0.986238,447.9395,554.97614,0.8214476
81,443.00064,92.71261,0.9113827,415.0497,132.81163,0.9408089,450.84174,141.81396,0.8292085,429.96814,142.89969,0.76681894,430.09222,192.91849,0.65972483,390.994,196.04652,0.8744487,468.30106,185.17485,0.5376747,441.48785,274.1007,0.69083947,421.94208,369.25995,0.98803025,447.7341,554.9571,0.79263437
82,441.61227,91.07945,0.8914718,416.3667,128.73363,0.86841357,448.9718,144.64235,0.8954741,429.85703,139.7354,0.8197998,427.74503,186.24857,0.6118136,389.2591,193.09026,0.84209555,457.95206,182.68996,0.48168376,434.16843,232.77899,0.6619659,421.84943,369.71115,1.0,447.52402,554.95044,0.8328135
83,439.0392,92.289604,0.9486837,416.7566,124.1797,0.70337963,448.0063,145.11554,0.8998068,428.68738,139.15378,0.74083054,424.05167,187.46382,0.64462465,387.41373,191.39621,0.89269924,448.28357,181.81578,0.5282395,433.37494,270.74744,0.7015733,421.29724,368.05835,0.96679497,447.33292,554.9838,0.8678365
84,437.34915,91.62565,0.9928576,413.6768,127.12227,0.71625245,446.0176,145.35042,0.9286798,426.65546,139.89,0.8186041,420.22803,185.8123,0.651232,385.8156,190.24223,0.8333114,448.68372,181.95587,0.51510704,432.00296,267.9967,0.76125824,419.7963,367.72394,0.9748604,447.49066,554.66925,0.8719177
85,434.12643,102.16947,0.80387753,410.59824,126.24536,0.7629528,440.18625,146.19508,0.8323254,423.7033,136.73683,0.78842825,415.75934,177.12852,0.6722199,384.3423,189.47993,0.84395605,446.49292,181.19618,0.49563536,430.26654,269.1305,0.74789673,419.59103,367.77487,0.98193586,447.30374,554.5635,0.81659174
86,432.1071,107.42178,0.7236256,407.9342,131.09071,0.85189664,439.73047,143.19023,0.7056032,421.02863,145.06395,0.70651424,415.98407,181.25578,0.7251066,382.78674,190.0644,0.76610595,434.90518,180.17728,0.4538871,429.58447,271.90576,0.79569227,419.6249,367.9214,0.96907616,447.14163,554.5944,0.81493396
87,428.3626,111.80441,0.6416584,404.09662,132.93744,0.98376215,436.44202,145.72374,0.68913066,416.63934,144.496,0.69154435,415.30927,181.42543,0.7311449,379.8223,189.27911,0.8140649,432.4267,178.70598,0.47269085,428.8356,271.7472,0.7523182,419.26285,367.7943,0.95581603,447.29633,554.67596,0.8478413
88,469.24258,177.72322,0.47442645,398.73578,133.8898,0.77929574,436.16452,133.07092,0.5517703,412.8857,142.99174,0.7597198,414.63242,181.46732,0.70403826,378.23825,187.85262,0.8387155,432.23593,177.85567,0.43170705,427.98233,273.26666,0.7640537,418.7909,368.95963,0.98645294,447.1684,554.67865,0.86461
89,469.66495,185.09288,0.47846228,397.20523,136.1533,0.73432827,426.96112,151.01183,0.5418074,410.42917,146.65898,0.8204081,412.42377,184.01413,0.69498616,378.39197,190.91719,0.7717591,429.70813,179.75362,0.41700506,427.56308,274.7487,0.71359164,418.47922,367.9412,0.9567851,447.16467,554.6942,0.86682653
90,465.69833,168.77867,0.67071164,394.933,140.0129,0.6542625,428.21643,154.1866,0.6250219,412.00842,148.75127,0.7840221,404.58984,180.05261,0.71077216,376.99527,195.65189,0.6501138,427.7039,179.58342,0.46210146,418.35538,229.62953,0.6313037,418.27512,367.96442,0.95348465,447.12274,554.72644,0.86259407
91,464.78314,168.18803,0.70847553,393.00763,148.57443,0.7949116,416.86597,158.19794,0.48752803,406.25146,153.35382,0.74405366,408.21872,186.58894,0.76844054,379.43625,195.22215,0.619044,429.39127,179.665,0.44061527,417.62912,230.83601,0.6249678,418.30048,368.0293,0.9520186,447.0447,554.7554,0.8578052
92,465.42685,169.03062,0.6807006,391.9999,147.34651,0.76093614,417.51038,158.03256,0.55220425,405.7424,153.06267,0.7994355,409.19977,187.7814,0.7442687,376.9789,192.95938,0.7863148,429.1073,180.11464,0.4620006,417.63687,229.23773,0.622241,418.31747,368.2673,0.96241575,446.96332,554.45123,0.8165979
93,463.39267,167.20639,0.7175352,390.40997,146.5854,0.75087446,415.53262,159.737,0.69100046,403.63318,153.83527,0.7274815,405.7686,187.73322,0.7592067,377.25784,192.765,0.81062114,426.5334,179.1804,0.5251094,422.35944,271.06165,0.6472582,416.8854,368.39633,0.93612516,447.3647,554.7581,0.8491082
94,461.92438,168.24716,0.59912294,386.5109,146.92076,0.82104397,412.05685,157.53549,0.5726699,401.08844,154.16838,0.8133531,404.20236,186.4046,0.7337469,376.8116,188.62163,0.6993086,422.23746,177.94466,0.5159584,418.7913,270.07684,0.65820044,415.63098,368.43814,0.899765,446.9341,554.59064,0.8323354
95,459.57532,169.27803,0.51013833,381.71997,148.80028,0.679801,413.22845,160.19035,0.58628106,399.21008,155.42473,0.7904885,402.30032,185.37648,0.7101695,376.37778,186.84407,0.62963265,421.663,177.32878,0.51902544,418.70276,270.7003,0.7149702,416.05927,368.411,0.9055238,446.98636,554.087,0.82386243
