"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p"
"855",854.6455,85.154045,0.9714158,805.9217,118.357155,0.98343945,833.60986,135.64911,0.98668337,815.37506,134.0068,0.9029992,809.1226,153.54814,0.8040368,783.2297,141.25534,0.7943377,833.70276,165.01337,1,793.62366,196.80206,0.87717706,773.9019,246.11772,0.95730746,735.1494,413.2905,0.9729079
"856",854.6455,85.154045,0.9705516,805.6882,118.40432,0.98848295,833.4804,135.7406,0.9760368,815.169,134.0068,0.8949244,808.9753,153.60022,0.8050677,783.13776,141.26324,0.79182655,833.5654,165.01337,1,793.52686,196.75229,0.88027424,773.89703,246.117,0.95669043,735.1494,413.31207,0.97387016
"857",854.471,85.24621,0.96672267,805.6357,118.36524,0.99387646,833.3961,135.7406,0.974643,815.08154,134.06033,0.8931848,808.88446,153.61473,0.80706066,783.05023,141.2793,0.7912149,833.4656,165.03476,1,793.35156,196.75229,0.877423,773.86206,246.10992,0.9570515,735.1287,413.31207,0.9752842
"858",854.137,85.34104,0.9490076,805.6228,118.32643,1,833.25916,135.7406,0.97183007,814.96906,134.06033,0.8900674,808.8012,153.6726,0.808112,782.9846,141.2793,0.791441,833.344,165.1128,1,793.0972,196.7512,0.87033015,773.844,246.10992,0.954977,735.1287,413.2905,0.9715079
"859",854.0169,85.561584,0.9287334,805.55206,118.32643,1,833.17554,135.6913,0.97336334,814.7818,134.06033,0.8886772,808.69604,153.68538,0.8103789,782.77814,141.2793,0.7895559,833.2499,165.17374,1,792.9497,196.74442,0.86791474,773.8057,246.11469,0.9565145,735.1263,413.21466,0.9726797
"860",853.97864,85.639885,0.94171304,805.46967,118.32831,1,833.05493,135.5754,0.97420645,814.643,134.02368,0.8910601,808.6586,153.70105,0.8106842,782.0953,140.85942,0.79021937,833.2027,165.199,1,792.8495,196.71194,0.8696695,773.78455,246.10992,0.956208,735.1271,413.1762,0.96899503
"861",853.97864,85.639885,0.94160473,805.46967,118.29758,1,833.05493,135.47888,0.9740336,814.643,133.98238,0.8886012,808.6586,153.70537,0.8126359,782.0953,140.85431,0.7910738,833.154,165.19981,1,792.8495,196.67572,0.86960083,773.78284,246.10416,0.95652777,735.1263,413.1102,0.9681151
"862",854.0169,85.639885,0.94288325,805.46967,118.29758,1,833.05493,135.47453,0.9705996,814.643,133.97804,0.8863205,808.6586,153.70105,0.8110889,782.0953,140.85431,0.7873615,833.154,165.25606,1,792.8495,196.63556,0.86451644,773.77026,246.10416,0.9555838,735.1227,413.03952,0.9658703
"863",854.25543,85.290344,0.9443588,805.5066,118.32831,0.99897635,833.11786,135.47888,0.97762185,814.66364,133.95471,0.88905764,808.66785,153.72562,0.81060386,782.1625,140.85431,0.78452086,833.154,165.25676,1,792.8776,196.63556,0.86967,773.77026,246.10416,0.95528036,735.1227,413.03952,0.9675493
"864",854.2627,85.290344,0.9456203,805.7063,118.32831,0.9937724,833.18665,135.49025,0.98103225,814.77484,133.95471,0.8932756,808.7656,153.72562,0.8122492,782.7727,141.3535,0.78803563,833.18915,165.29327,1,792.929,196.63556,0.8681779,773.77026,246.10416,0.9542731,735.1271,413.03952,0.9649642
"865",854.267,85.290344,0.9416777,805.87897,118.42104,0.99418664,833.2803,135.49025,0.97848666,814.83936,133.95471,0.8916061,808.7661,153.69403,0.8080188,782.7956,141.38542,0.78726727,833.20825,165.26915,1,793.06366,196.6817,0.87317735,773.785,246.25081,0.95429987,735.1095,413.0427,0.9617649
"866",854.267,85.290344,0.95579845,805.87897,118.42104,0.99347067,833.3245,135.6523,0.9762219,814.946,134.03807,0.88982797,809.39374,152.68723,0.8060807,782.8457,141.42647,0.7863707,833.2286,165.29468,1,793.12726,196.73624,0.87453514,773.8144,246.25081,0.9559718,735.1095,413.0427,0.9666291
"867",854.267,85.290344,0.9519035,805.8242,118.29108,0.9962742,833.39343,135.68805,0.97506464,815.0174,134.04898,0.89340734,809.39374,152.68723,0.8029231,782.91016,141.43015,0.78731364,833.2963,165.30336,1,793.1699,196.75203,0.87700653,773.82825,246.27287,0.95778584,735.1072,413.04285,0.96696043
"868",853.96576,85.36621,0.9551951,805.8242,118.29108,0.9934788,833.44696,135.71088,0.973663,815.1406,134.0646,0.8972007,809.4586,152.68723,0.80262285,782.99133,141.43015,0.790746,833.3049,165.30774,1,793.2135,196.80077,0.8792673,773.82825,246.28133,0.9582764,735.0847,413.04285,0.9677112
"869",853.96576,85.36621,0.948571,805.8242,118.298035,0.9945611,833.44696,135.73949,0.9734808,815.1406,134.07843,0.8972409,809.4586,152.77754,0.8023727,782.99133,141.43044,0.78953177,833.3049,165.32268,1,793.2135,196.80779,0.87717116,773.82825,246.28133,0.9599364,735.04846,413.049,0.9689691
"870",853.96576,85.4627,0.93446773,805.80725,118.298035,0.9973258,833.44696,135.75862,0.9706336,815.1406,134.10469,0.8962829,809.3378,152.819,0.80361164,782.9947,141.4322,0.7886686,833.2963,165.34332,1,793.1699,196.87637,0.87356955,773.84357,246.3025,0.9617,735.0268,413.0987,0.9694924
"871",854.39136,86.20779,0.9604305,805.76855,118.55753,0.9970196,833.26074,135.9223,0.9648266,815.00836,134.13185,0.8794068,809.2849,153.1608,0.808427,782.99133,141.4322,0.78777164,833.1588,165.34769,1,792.9946,196.88942,0.8709813,773.8161,246.34842,0.95858365,735.0268,413.11514,0.9683098
"872",854.39136,87.03754,1,805.7145,118.901276,0.99531317,833.26074,136.5824,0.9425787,815.00836,134.58452,0.86939013,809.2849,153.1608,0.8168254,782.9596,141.39993,0.78072417,833.0625,165.5072,1,792.9821,196.93134,0.880379,773.80084,246.37328,0.96431136,735.0268,413.16278,0.96610653
"873",854.39136,87.03754,0.9806025,805.5213,118.901276,1,833.24554,136.5824,0.9317711,815.00836,134.58452,0.8587692,809.1639,153.1608,0.8182758,782.3058,141.22232,0.78247446,832.91754,165.52148,1,792.7569,196.93134,0.86321765,773.73364,246.37328,0.95830184,735.0372,413.28705,0.966374
"874",854.2657,87.03754,0.9344446,805.31476,118.901276,1,832.98486,136.5824,0.92468953,815.00836,134.58452,0.85362375,809.04736,153.1608,0.8242786,782.2457,141.21886,0.78398913,832.8656,165.52148,0.99759746,792.63104,196.87637,0.85030633,773.6962,246.36047,0.9588109,735.07605,413.3515,0.96718055
"875",854.26196,86.20947,0.91008025,805.3099,118.45222,1,832.98486,136.21394,0.9344583,815.2405,134.2889,0.8621092,809.0436,153.11172,0.8179788,782.1619,141.01562,0.78949195,832.8412,165.52148,1,792.5854,196.623,0.85182947,773.6579,246.36047,0.9594407,735.08203,413.3515,0.9685176
"876",854.249,85.92431,0.927725,805.3088,118.45139,1,833.2279,135.8698,0.9435468,815.2405,134.18542,0.8708855,809.01556,153.11172,0.81604433,782.1515,140.96461,0.794525,832.82355,165.47575,1,792.5027,196.61754,0.84839505,773.5809,246.20035,0.9590793,735.08203,413.35672,0.96536195
"877",854.26196,85.92431,0.9325356,805.2569,118.25941,1,833.2279,135.8698,0.956445,815.24023,134.18542,0.87355775,809,152.96869,0.8140571,782.1312,140.81012,0.795685,832.82605,165.43753,1,792.5027,196.48918,0.85312766,773.50836,246.09137,0.9588305,735.08203,413.35672,0.9661353
"878",854.26196,85.92431,0.9499047,805.2569,118.25941,0.99838704,833.2279,135.8698,0.9671396,815.07117,134.18542,0.87631667,808.9552,152.96869,0.81551206,782.1515,140.81012,0.7941042,832.82605,165.43753,1,792.5027,196.48918,0.85520035,773.44794,246.0454,0.95844877,735.1026,413.34256,0.96894515
"879",854.3306,86.01709,0.9352272,805.2569,118.25941,0.99782753,833.2279,136.27985,0.94311076,815.07117,134.20404,0.86646116,808.9552,153.10182,0.8208153,782.1515,140.81012,0.79242146,832.8061,165.43753,1,792.55206,196.48918,0.8560385,773.44794,246.0454,0.9583396,735.1026,413.2339,0.963216
"880",854.4308,86.8586,0.9795672,805.40735,118.55043,0.99319863,832.9868,136.54756,0.93239295,814.7099,134.38474,0.8611531,808.9552,153.19142,0.82044697,782.1683,140.88919,0.7889977,832.80115,165.56056,1,792.5986,196.55693,0.8593132,773.44794,246.0454,0.9580744,735.078,413.14188,0.96058613
"881",854.69904,87.71386,0.9686314,805.5618,118.81689,1,832.92377,136.73071,0.9256679,814.7099,134.617,0.8552009,808.9552,153.19142,0.82058644,782.1879,140.96365,0.78205544,832.75555,165.62416,1,792.65985,196.64844,0.86110157,773.4865,246.10033,0.9576292,735.1028,413.14188,0.9662318
"882",855.10205,88.50489,0.9969671,805.61774,118.99479,1,832.8915,136.75285,0.921758,814.70984,134.73065,0.85448503,808.9552,153.38051,0.8220608,782.8814,141.57458,0.7774276,832.70105,165.66022,1,792.65985,196.72542,0.86020803,773.50385,246.1247,0.9598706,735.08826,413.14188,0.969544
"883",855.10205,90.34881,1,805.6861,119.33357,1,832.8782,138.24162,0.87838364,814.70984,135.27979,0.83915603,808.7381,153.96848,0.8358656,782.9004,141.72615,0.7772916,832.3746,166.12157,0.98310655,792.65985,196.76219,0.863949,773.5183,246.13457,0.95832,735.08826,413.14633,0.96403867
"884",855.10205,93.47985,1,805.6861,119.95585,1,831.35376,139.70158,0.90420353,814.4809,136.38065,0.8412767,808.2338,154.77878,0.8578276,782.9004,141.88602,0.7936489,832.02185,167.0232,0.9351939,792.621,196.80931,0.8654121,773.5417,246.15,0.9589013,735.08826,413.14633,0.9695139
"885",855.25024,93.47985,1,805.6861,119.95585,1,831.2644,139.70158,0.90470994,814.4809,136.38065,0.8227615,808.2338,154.77878,0.85841244,782.8814,141.88602,0.7979727,832.02185,167.0232,0.9054407,792.522,197.16322,0.8574837,773.5417,246.19748,0.9557314,735.08826,413.14633,0.9689513
"886",855.25024,93.47985,1,805.2231,119.95585,1,831.2644,139.70158,0.9196497,814.4809,136.38065,0.83270955,808.2338,154.77878,0.861062,782.82117,141.88602,0.7903456,832.02185,167.0232,0.9095366,792.4436,197.16322,0.8536969,773.56036,246.19748,0.95380586,735.06586,413.13663,0.9691253
"887",855.4177,91.03742,1,805.2154,119.92695,1,831.2644,138.81883,0.9113896,814.51544,136.27206,0.8448168,808.3413,154.74387,0.8528415,782.1232,141.74593,0.7649352,832.03894,166.53969,0.9505064,792.408,197.16322,0.8587453,773.56036,246.19748,0.95649344,735.04333,413.13663,0.96772254
"888",855.5847,90.492836,1,805.20764,119.81194,1,831.502,138.12967,0.90064037,814.6539,135.89125,0.8468116,808.34375,154.48837,0.84978974,782.11426,141.60645,0.77093476,832.12354,166.46428,0.9601988,792.3628,197.07507,0.84753186,773.5662,246.21565,0.9636275,735.02783,413.13663,0.965458
"889",855.7356,89.986595,1,805.20764,119.770035,1,831.7694,137.56155,0.89234716,814.7832,135.63545,0.8476584,808.43463,154.44739,0.8459182,782.0753,141.48837,0.7775758,832.25653,166.43987,0.9696371,792.2839,197.07507,0.8382979,773.5796,246.21565,0.95254266,735.02496,413.16528,0.9642509
"890",855.8783,89.213196,1,805.2154,119.699875,1,831.87195,137.45949,0.88900036,814.87366,135.46558,0.8494201,808.54596,154.4109,0.8419123,782.06616,141.4758,0.7776852,832.3307,166.42674,0.97167885,792.2839,197.07248,0.8410091,773.5796,246.20792,0.9611329,735.0202,413.1686,0.96709627
"891",856.1999,87.190254,0.9864606,805.3445,118.88464,1,832.86615,137.33499,0.8791955,814.8947,135.20923,0.8445843,808.5652,154.1792,0.83267343,782.04364,141.35553,0.77972823,832.37115,166.36992,0.9889454,792.2839,197.07248,0.8449393,773.608,246.21255,0.9666164,735.0202,413.1686,0.9664837
"892",855.8783,86.768265,0.99511063,805.5711,118.83664,1,832.91406,136.96771,0.89357483,814.8947,134.96573,0.8419955,808.7184,153.85135,0.8308599,782.01263,141.24786,0.7799481,832.4357,166.15034,1,792.2894,197.03235,0.8465914,773.64935,246.22656,0.9638072,735.02496,413.18137,0.9663336
"893",855.8783,84.527214,0.97367245,806.148,118.2173,1,833.09283,135.34375,0.9615408,815.1985,134.29004,0.8647659,808.73676,153.55908,0.8087484,782.01263,140.83183,0.7803996,832.5805,165.59454,1,792.43097,196.85394,0.85855013,773.7214,246.22656,0.96752226,735.02496,413.18137,0.9685816
"894",856.1999,82.80106,0.9816138,806.56793,117.66391,1,833.59595,135.13254,0.99000627,815.2322,133.71379,0.88017666,808.834,153.51784,0.80607504,782.04364,140.83183,0.7765848,832.8199,165.59454,1,792.44464,196.85394,0.854734,773.7272,246.23445,0.96901906,735.0202,413.19635,0.9687039
"895",856.503,82.80106,0.97745186,806.6644,117.64739,1,833.7417,135.13254,0.9959438,815.3179,133.71379,0.88690716,808.91187,153.48878,0.79801005,782.6195,140.83183,0.7811391,832.94824,165.59454,1,792.4928,196.85394,0.84997445,773.72864,246.24664,0.965996,734.99,413.19672,0.9670271
"896",856.7011,82.80106,0.9904074,806.9564,117.64739,0.99960047,833.8152,135.13254,1,815.379,133.71379,0.8950988,808.99774,153.48878,0.79726064,782.7928,140.83183,0.78932875,833.08704,165.74121,1,792.5135,196.87633,0.8511651,773.7522,246.24664,0.9672519,734.99,413.2113,0.9664421
"897",857.56915,83.49033,1,806.9564,117.66391,1,833.9725,135.39502,0.9969568,815.4901,133.90381,0.89233255,809.3889,152.87689,0.7991452,782.8158,140.83345,0.79115796,833.12573,165.92258,1,792.5445,196.8826,0.85115623,773.78357,246.24664,0.96784633,734.9845,413.2172,0.96868575
"898",857.56915,84.02441,1,806.9564,117.70944,1,833.9725,135.45123,0.99555063,815.4901,133.9888,0.89770377,809.4089,152.87689,0.80115426,782.8675,140.89363,0.79131126,833.17163,165.92258,1,792.72235,196.89044,0.8518249,773.8129,246.24664,0.96762973,734.99,413.2172,0.96781963
"899",857.56915,84.043655,1,806.91034,118.001305,0.9982979,833.9725,135.54135,0.9929431,815.4901,133.99725,0.8877819,809.42163,152.78387,0.8053745,782.9755,140.95605,0.7957999,833.18024,165.92258,1,792.7929,196.89044,0.84859306,773.8129,246.24196,0.96772623,734.97034,413.2113,0.96723306
"900",856.9436,84.94902,1,806.7023,118.12978,0.99488497,833.914,135.54135,0.9917784,815.46216,134.10172,0.89744985,809.4319,152.87689,0.8046304,783.01685,141.03474,0.794843,833.20685,165.91815,1,792.7994,196.8826,0.8462118,773.8177,246.23808,0.9676424,734.9914,413.1753,0.96833044
"901",855.8989,85.164536,1,806.45215,118.21005,0.9942376,833.77997,135.51895,0.9830104,815.3307,134.10172,0.9007673,809.4319,152.91216,0.803185,783.01685,141.20717,0.80217475,833.20856,165.57857,1,792.932,196.84216,0.8520245,773.8177,246.20314,0.966766,734.9914,413.06064,0.9672742
"902",854.23004,85.164536,0.9475711,805.72943,118.214584,0.9973172,833.7306,135.45123,0.96660364,815.17596,133.99725,0.8846171,809.4319,153.12419,0.804366,783.01685,141.20717,0.79912645,833.20856,165.49269,1,792.932,196.81049,0.85843384,773.8557,246.20314,0.96927375,735.01263,413.0415,0.96595025
"903",853.86566,85.164536,0.99833965,805.72943,118.214584,1,833.5618,134.6399,0.97986805,815.17596,133.81526,0.8844218,809.14453,153.12419,0.8027666,782.7185,141.20717,0.7955337,833.1823,165.30293,1,792.932,196.74664,0.8581553,773.80756,246.16763,0.96856606,735.0284,413.0235,0.96642494
"904",853.56714,83.3042,1,805.60187,118.21005,0.99471736,833.49744,134.2924,0.99123085,815.17596,133.50362,0.89578825,809.14453,153.12419,0.80597985,782.2092,140.55319,0.7954349,833.1894,165.1589,1,792.6943,196.6114,0.8511129,773.80756,246.13373,0.9677668,735.04,412.99466,0.9667717
"905",852.71606,80.64998,0.9783258,805.56726,118.21005,0.9952869,833.49744,132.87764,1,814.89276,132.76001,0.92255557,809.0404,153.1152,0.80341727,782.2092,140.55319,0.80476594,833.1894,164.91946,1,792.5569,196.6114,0.8222238,773.7751,246.14896,0.9710477,735.06305,412.99445,0.96486586
"906",851.0697,80.64998,0.9994045,805.56726,118.214584,1,833.49744,132.87764,0.9977814,814.89276,132.76001,0.9200491,809.0404,153.1152,0.80672276,782.2092,140.55319,0.7936095,833.1894,164.82227,1,792.5569,196.6114,0.8257695,773.7751,246.14896,0.96585065,735.06305,412.9844,0.9641041
"907",850.46014,80.64998,0.9917104,805.06976,118.31578,1,833.59155,132.87764,0.98870265,815.3039,132.76001,0.9058322,809.14453,153.1152,0.81055695,782.2223,140.5989,0.79244,833.2285,164.82227,1,792.5569,196.71352,0.83803165,773.7751,246.12457,0.96749204,735.04,412.99445,0.96469074
"908",849.3281,82.770164,1,804.4665,118.35263,1,833.59155,133.12195,0.9757568,815.3039,133.26445,0.89752614,809.248,153.1848,0.81418186,782.34717,140.99327,0.7951126,833.25964,164.82227,1,792.9234,196.8495,0.8544541,773.8687,246.12457,0.9711726,735.0385,412.99466,0.9656975
"909",849.16754,83.55969,1,804.4378,119.92303,1,833.59155,134.03113,0.9584061,815.4712,134.00108,0.8617696,809.5288,153.2361,0.80762684,782.34717,141.24536,0.7936297,833.32996,165.1213,1,793.32294,196.99982,0.8723982,773.99414,246.06401,0.9678751,735.03485,412.99445,0.96707904
"910",848.5879,83.636055,1,804.1627,119.93107,1,833.5861,134.06702,0.97167706,815.4712,134.01834,0.8665762,809.5288,153.2361,0.81085443,782.32874,141.24536,0.79546726,833.32996,165.12347,1,793.32294,197.0362,0.87412864,774.04755,245.99907,0.9646827,735.03485,413.00354,0.96989155
"911",848.5879,83.92815,1,804.1627,119.93107,1,833.47296,134.11362,0.96906364,815.53076,134.15688,0.85887253,809.5288,153.22102,0.8107841,782.32874,141.26366,0.79914117,833.32996,165.16907,1,793.32294,197.0362,0.870231,774.04755,245.98792,0.9642592,735.03485,413.01166,0.9678565
"912",848.5879,83.92815,1,804.1627,119.92303,1,833.47296,134.12549,0.9671427,815.4712,134.15688,0.86635745,809.52625,153.1848,0.807834,782.3228,141.26366,0.7992778,833.326,165.16907,1,793.27277,197.0362,0.8690407,774.04755,245.98763,0.9635959,735.0635,413.01294,0.96779823
"913",849.1815,84.12187,1,804.24384,119.827545,1,833.52826,134.59267,0.9726293,814.82196,134.27878,0.87108433,809.5255,153.15924,0.80909187,782.3228,141.33615,0.796333,833.30475,165.19208,1,793.04486,197.03609,0.8668452,774.01245,245.98763,0.9640337,735.1354,413.23593,0.9753461
"914",849.85315,84.34232,1,804.2661,119.782845,1,833.52826,134.61758,0.97702146,814.82196,134.27878,0.8778601,809.4924,153.15924,0.80797845,782.3228,141.33615,0.7974142,833.30475,165.19208,1,793.04486,196.96803,0.8668218,774.01245,245.98792,0.96025985,735.13794,413.2369,0.97272587
"915",850.14264,84.891235,1,804.4207,119.782845,1,833.51074,134.88867,0.9653814,815.5351,134.39761,0.8791102,809.4836,153.16528,0.8098707,782.3584,141.35689,0.7955311,833.2186,165.19208,1,793.04486,196.95963,0.8646026,774.01245,245.99786,0.95918155,735.13794,413.2369,0.97405887
"916",850.3794,86.230125,1,804.5744,119.782845,1,833.51074,135.10506,0.9575438,815.5708,134.59663,0.8700471,809.4836,153.16528,0.8095504,782.40607,141.38977,0.7937678,833.2112,165.19208,1,793.07874,196.95963,0.8666894,774.03357,246.0065,0.9579387,735.13794,413.2369,0.97378635
"917",850.8319,88.19299,1,805.0327,120.17331,1,833.1425,137.25519,0.89707005,815.95044,134.93634,0.83741003,809.4836,153.67297,0.8259218,783.1163,142.09517,0.7889704,833.2612,165.81929,1,793.11993,196.95963,0.8710416,774.0439,246.01262,0.9578415,735.0939,413.2378,0.97430885
"918",850.8319,88.51655,1,805.2351,120.18961,1,833.12946,137.37291,0.8960788,816.0115,135.05064,0.839319,809.4836,153.69113,0.822816,783.11707,142.15448,0.79153603,833.255,165.99097,1,793.2011,197.06863,0.86553967,774.05634,246.01262,0.95703113,735.0939,413.25482,0.9737961
"919",850.8319,88.8938,1,805.2351,120.24833,1,833.0982,137.4443,0.89039785,816.0115,135.0667,0.8386911,809.4836,153.71071,0.8200824,783.11707,142.19016,0.79161733,833.19836,166.07619,1,793.3201,197.27824,0.87339765,774.1143,246.01262,0.9601739,735.0939,413.25558,0.97597337
"920",849.7075,89.070076,1,805.2351,120.464905,1,833.0982,137.51437,0.8829509,816.0115,135.12148,0.8328297,809.4418,153.78008,0.8171243,783.1163,142.33687,0.794661,833.17175,166.20992,1,793.3201,197.43347,0.872933,774.1156,246.001,0.9586848,735.1469,413.26392,0.9741554
"921",849.5026,92.11439,1,804.74335,121.298325,1,832.15656,137.88509,0.85831815,815.3286,136.20032,0.8265946,809.11334,154.62323,0.8290229,783.036,142.63222,0.7947815,832.8257,166.64653,0.9823758,793.3201,197.52255,0.87359613,774.1156,246.00058,0.95848984,735.1867,413.26392,0.9654395
"922",849.5026,92.11439,1,804.08575,121.298325,1,831.5523,138.08076,0.875569,814.55725,136.21507,0.8011122,808.82025,154.76416,0.853374,782.95575,142.63222,0.7844464,832.5553,166.64653,0.96514904,793.25726,197.52255,0.87258047,774.1143,245.96693,0.9579013,735.1948,413.26392,0.96636933
"923",849.5026,92.11439,1,804.08575,121.298325,1,831.3449,138.08076,0.88370633,814.3713,136.21507,0.8160004,808.4401,154.76416,0.8603294,782.7039,142.63222,0.7842453,832.1936,166.64653,0.944283,792.67944,197.52255,0.85592777,773.98596,245.97853,0.95234007,735.1948,413.2469,0.96328324
"924",851.0799,91.212074,1,804.08575,120.654015,1,831.3449,138.08076,0.8818968,814.37115,136.21507,0.8279717,808.3122,154.76416,0.859565,782.22974,141.88487,0.79018366,832.16046,166.56636,0.9711297,792.346,197.4222,0.8547196,773.94147,245.97853,0.9482131,735.1948,413.22894,0.96538734
